index,location,time,end_time,message,provenance,event_type,event_category,priority,priority_label,attributes,comment,title,notes,reported_by,state,is_contained_in,sort_at,patrol_segments,updated_at,created_at,icon_id,serial_number,url,image_url,geojson,is_collection,event_details,related_subjects,patrols
471,"{'latitude': -22.574005684310308, 'longitude': 17.081594030653292}",2025-04-03 09:24:16.173000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': 'd01d16a3-ee87-4b73-9e8c-856ecf9fd536', 'name': 'Michael Brown', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-09-30T15:34:43.069252Z', 'updated_at': '2025-05-15T09:16:00.920342Z', 'is_active': True, 'user': {'id': '513f8069-58cb-4739-994a-271ec75480f8'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T10:26:11.598377Z,[],2025-04-03 10:26:11.598377+00:00,2025-04-03 09:24:33.192622+00:00,GPS_point_rep,27132,https://twiga.pamdas.org/api/v1.0/activity/event/7f64d08a-fc71-44cf-abf1-f7a696a150a7,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.081594030653292, -22.574005684310308]}, 'properties': {'message': '', 'datetime': '2025-04-03T09:24:16.173000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Increased from 2/day (every 12 hrs) to 4/day (every 6hrs) ahead of tagging', 'unitupdate_action': 'schedule change', 'unitupdate_unitid': '8b97c31a-1f80-4f04-9317-4a5b5f04d84c', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
470,"{'latitude': -22.573989163288175, 'longitude': 17.081569096541955}",2025-04-03 09:24:47.823000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': 'd01d16a3-ee87-4b73-9e8c-856ecf9fd536', 'name': 'Michael Brown', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-09-30T15:34:43.069252Z', 'updated_at': '2025-05-15T09:16:00.920342Z', 'is_active': True, 'user': {'id': '513f8069-58cb-4739-994a-271ec75480f8'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T10:26:11.676773Z,[],2025-04-03 10:26:11.676773+00:00,2025-04-03 09:25:08.682624+00:00,GPS_point_rep,27133,https://twiga.pamdas.org/api/v1.0/activity/event/45ff743c-2bb0-42e5-84ec-c3c7e337943c,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.081569096541955, -22.573989163288175]}, 'properties': {'message': '', 'datetime': '2025-04-03T09:24:47.823000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Increased from 2/day (every 12 hrs) to 4/day (every 6hrs) ahead of tagging', 'unitupdate_action': 'schedule change', 'unitupdate_unitid': '5eef146c-1c41-4fe8-a6ab-837693f6d2d1', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
469,"{'latitude': -22.573980143634003, 'longitude': 17.08155409026807}",2025-04-03 09:25:15.305000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': 'd01d16a3-ee87-4b73-9e8c-856ecf9fd536', 'name': 'Michael Brown', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-09-30T15:34:43.069252Z', 'updated_at': '2025-05-15T09:16:00.920342Z', 'is_active': True, 'user': {'id': '513f8069-58cb-4739-994a-271ec75480f8'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T10:26:11.771989Z,[],2025-04-03 10:26:11.771989+00:00,2025-04-03 09:25:44.882064+00:00,GPS_point_rep,27134,https://twiga.pamdas.org/api/v1.0/activity/event/95faa0cb-ac76-4865-9f00-dfc3af780bf2,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.08155409026807, -22.573980143634003]}, 'properties': {'message': '', 'datetime': '2025-04-03T09:25:15.305000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Increased from 2/day (every 12 hrs) to 4/day (every 6hrs) ahead of tagging', 'unitupdate_action': 'schedule change', 'unitupdate_unitid': '38f4763e-4553-48b7-b709-baf67d030339', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
468,"{'latitude': -22.573972383528712, 'longitude': 17.081572655445882}",2025-04-03 09:25:50.409000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': 'd01d16a3-ee87-4b73-9e8c-856ecf9fd536', 'name': 'Michael Brown', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-09-30T15:34:43.069252Z', 'updated_at': '2025-05-15T09:16:00.920342Z', 'is_active': True, 'user': {'id': '513f8069-58cb-4739-994a-271ec75480f8'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T10:26:11.830343Z,[],2025-04-03 10:26:11.830343+00:00,2025-04-03 09:26:10.737831+00:00,GPS_point_rep,27135,https://twiga.pamdas.org/api/v1.0/activity/event/f7897741-2545-4a50-8b50-6ce50c02f198,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.081572655445882, -22.573972383528712]}, 'properties': {'message': '', 'datetime': '2025-04-03T09:25:50.409000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Increased from 2/day (every 12 hrs) to 4/day (every 6hrs) ahead of tagging', 'unitupdate_action': 'schedule change', 'unitupdate_unitid': '11ab3407-65db-471c-9ba4-cc65368605f4', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
467,"{'latitude': -22.573982894761556, 'longitude': 17.08159583319508}",2025-04-03 09:26:29.114000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': 'd01d16a3-ee87-4b73-9e8c-856ecf9fd536', 'name': 'Michael Brown', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-09-30T15:34:43.069252Z', 'updated_at': '2025-05-15T09:16:00.920342Z', 'is_active': True, 'user': {'id': '513f8069-58cb-4739-994a-271ec75480f8'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-03T10:31:11.162073Z,[],2025-04-03 10:31:11.162073+00:00,2025-04-03 09:26:47.534394+00:00,GPS_point_rep,27136,https://twiga.pamdas.org/api/v1.0/activity/event/26a372f0-c1e6-4e0b-9530-4aa496ad9c28,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.08159583319508, -22.573982894761556]}, 'properties': {'message': '', 'datetime': '2025-04-03T09:26:29.114000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Increased from 2/day (every 12 hrs) to 4/day (every 6hrs) ahead of tagging', 'unitupdate_action': 'schedule change', 'unitupdate_unitid': '90618416-63fd-490c-a2a1-e9e468a3607f', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
436,"{'latitude': -22.573790140816, 'longitude': 17.081965934823273}",2025-04-04 14:40:53.867000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '5af7fa0e-b088-4e25-b21a-c14679c15d28', 'name': 'Courtney Marneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-10-20T05:48:09.131797Z', 'updated_at': '2026-01-09T09:36:36.477232Z', 'is_active': True, 'user': {'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-04T15:44:28.034964Z,[],2025-04-04 15:44:28.034964+00:00,2025-04-04 14:42:06.845306+00:00,GPS_point_rep,27200,https://twiga.pamdas.org/api/v1.0/activity/event/a9ef3eb3-dd7e-4dce-bc85-0cfe33337460,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.081965934823273, -22.573790140816]}, 'properties': {'message': '', 'datetime': '2025-04-04T14:40:53.867000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Increased from 4/day (every 6 hrs) to 12/day (every 2hrs) ahead of tagging / trial new hardware', 'unitupdate_action': 'schedule change', 'unitupdate_unitid': '4f2b65ab-5ce8-4d24-97e7-9211868e136f', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
435,"{'latitude': -22.57377971339406, 'longitude': 17.081977182429767}",2025-04-04 14:42:13.101000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '5af7fa0e-b088-4e25-b21a-c14679c15d28', 'name': 'Courtney Marneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-10-20T05:48:09.131797Z', 'updated_at': '2026-01-09T09:36:36.477232Z', 'is_active': True, 'user': {'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-04T15:44:28.271953Z,[],2025-04-04 15:44:28.271953+00:00,2025-04-04 14:42:47.349357+00:00,GPS_point_rep,27201,https://twiga.pamdas.org/api/v1.0/activity/event/e9045e55-1686-4458-bbdd-422d3769839b,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.081977182429767, -22.57377971339406]}, 'properties': {'message': '', 'datetime': '2025-04-04T14:42:13.101000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Increased from 4/day (every 6 hrs) to 12/day (every 2hrs) ahead of tagging / trial new hardware', 'unitupdate_action': 'schedule change', 'unitupdate_unitid': '3fc01389-0b41-4d41-9070-009d2d3ab608', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
434,"{'latitude': -22.573769335998776, 'longitude': 17.08200715704868}",2025-04-04 14:42:53.797000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '5af7fa0e-b088-4e25-b21a-c14679c15d28', 'name': 'Courtney Marneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-10-20T05:48:09.131797Z', 'updated_at': '2026-01-09T09:36:36.477232Z', 'is_active': True, 'user': {'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-04T15:44:28.308259Z,[],2025-04-04 15:44:28.308259+00:00,2025-04-04 14:43:26.244367+00:00,GPS_point_rep,27202,https://twiga.pamdas.org/api/v1.0/activity/event/8b182bb8-10e6-4664-a7bd-9a3a4880925c,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.08200715704868, -22.573769335998776]}, 'properties': {'message': '', 'datetime': '2025-04-04T14:42:53.797000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Increased from 4/day (every 6 hrs) to 12/day (every 2hrs) ahead of tagging / trial new hardware', 'unitupdate_action': 'schedule change', 'unitupdate_unitid': '6a39d1f8-5aa6-4bec-81dd-29e4a9dd1b6d', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
433,"{'latitude': -22.57378335678088, 'longitude': 17.082040847041668}",2025-04-04 14:43:33.143000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '5af7fa0e-b088-4e25-b21a-c14679c15d28', 'name': 'Courtney Marneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-10-20T05:48:09.131797Z', 'updated_at': '2026-01-09T09:36:36.477232Z', 'is_active': True, 'user': {'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-04T15:44:28.343681Z,[],2025-04-04 15:44:28.343681+00:00,2025-04-04 14:44:04.465152+00:00,GPS_point_rep,27203,https://twiga.pamdas.org/api/v1.0/activity/event/64d8a062-3e9e-4642-a870-99db03582d7f,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.082040847041668, -22.57378335678088]}, 'properties': {'message': '', 'datetime': '2025-04-04T14:43:33.143000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Increased from 4/day (every 6 hrs) to 12/day (every 2hrs) ahead of tagging / trial new hardware', 'unitupdate_action': 'schedule change', 'unitupdate_unitid': '9ca52555-eaba-46e7-9428-ad281fa50d2b', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
432,"{'latitude': -22.57377973222772, 'longitude': 17.081984675669588}",2025-04-04 14:44:09.980000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '5af7fa0e-b088-4e25-b21a-c14679c15d28', 'name': 'Courtney Marneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-10-20T05:48:09.131797Z', 'updated_at': '2026-01-09T09:36:36.477232Z', 'is_active': True, 'user': {'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-04T15:49:27.980744Z,[],2025-04-04 15:49:27.980744+00:00,2025-04-04 14:44:33.126075+00:00,GPS_point_rep,27204,https://twiga.pamdas.org/api/v1.0/activity/event/35d60b63-6347-4900-9a96-00c0fad9bf43,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [17.081984675669588, -22.57377973222772]}, 'properties': {'message': '', 'datetime': '2025-04-04T14:44:09.980000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Increased from 4/day (every 6 hrs) to 12/day (every 2hrs) ahead of tagging / trial new hardware', 'unitupdate_action': 'schedule change', 'unitupdate_unitid': '5cf8728d-f784-4540-a0c6-7bdb2d302716', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
430,"{'latitude': 5.100318595201998, 'longitude': 32.12814605255102}",2025-04-08 15:57:32.994000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '5af7fa0e-b088-4e25-b21a-c14679c15d28', 'name': 'Courtney Marneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-10-20T05:48:09.131797Z', 'updated_at': '2026-01-09T09:36:36.477232Z', 'is_active': True, 'user': {'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-08T17:02:58.337504Z,[],2025-04-08 17:02:58.337504+00:00,2025-04-08 15:58:07.987166+00:00,GPS_point_rep,27302,https://twiga.pamdas.org/api/v1.0/activity/event/e6a7c268-06f9-4bab-834b-a6a285e27889,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [32.12814605255102, 5.100318595201998]}, 'properties': {'message': '', 'datetime': '2025-04-08T15:57:32.994000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Not functional >90 days', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': '8faaa996-23c9-439e-a44c-65d7e9f47395', 'unitupdate_country': 'SSD', 'updates': []}",[],[]
429,"{'latitude': -18.174377927488933, 'longitude': 20.974511365538035}",2025-04-08 16:00:41.875000+00:00,,,,unit_update,monitoring,200,Amber,{},,,[],"{'content_type': 'observations.subject', 'id': '5af7fa0e-b088-4e25-b21a-c14679c15d28', 'name': 'Courtney Marneweck', 'subject_type': 'person', 'subject_subtype': 'ranger', 'common_name': None, 'additional': {'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}, 'created_at': '2023-10-20T05:48:09.131797Z', 'updated_at': '2026-01-09T09:36:36.477232Z', 'is_active': True, 'user': {'id': 'a2ddbdc4-e56f-4d7c-be4d-cece26356848'}, 'region': '', 'country': '', 'sex': '', 'tracks_available': False, 'image_url': '/static/ranger-black.svg'}",resolved,[],2025-04-08T17:02:58.600969Z,[],2025-04-08 17:02:58.600969+00:00,2025-04-08 16:01:08.304134+00:00,GPS_point_rep,27303,https://twiga.pamdas.org/api/v1.0/activity/event/769e3f36-f914-41f4-9d5d-00eba12637bf,https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [20.974511365538035, -18.174377927488933]}, 'properties': {'message': '', 'datetime': '2025-04-08T16:00:41.875000+00:00', 'image': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'icon': {'iconUrl': 'https://twiga.pamdas.org/static/sprite-src/GPS_point_rep.svg', 'iconSize': [25, 25], 'iconAncor': [12, 12], 'popupAncor': [0, -13], 'className': 'dot'}}}",False,"{'unitupdate_notes': 'Not functional >90 days', 'unitupdate_action': 'deactivated', 'unitupdate_unitid': '857f46ef-630b-46be-95c8-5e2a8b45b0c9', 'unitupdate_country': 'NAM', 'updates': []}",[],[]
